"","age","sex","age_cat","race","juv_fel_count","decile_score","juv_misd_count","juv_other_count","priors_count","c_charge_desc","is_recid","score_text"
"17759",26,"Male","25 - 45","African-American",0,3,0,0,4,"Fleeing Or Attmp Eluding A Leo",1,"Low"
"17760",26,"Male","25 - 45","African-American",0,3,0,0,4,"Fleeing Or Attmp Eluding A Leo",1,"Low"
"17761",26,"Male","25 - 45","African-American",0,3,0,0,4,"Fleeing Or Attmp Eluding A Leo",1,"Low"
"17762",47,"Female","Greater than 45","African-American",0,6,0,0,4,"Battery",0,"Medium"
"17763",29,"Female","25 - 45","African-American",0,7,1,0,7,"Aggravated Assault W/dead Weap",1,"Medium"
"17764",29,"Female","25 - 45","African-American",0,7,1,0,7,"Aggravated Assault W/dead Weap",1,"Medium"
"17765",29,"Female","25 - 45","African-American",0,7,1,0,7,"Aggravated Assault W/dead Weap",1,"Medium"
"17766",29,"Female","25 - 45","African-American",0,7,1,0,7,"Aggravated Assault W/dead Weap",1,"Medium"
"17767",29,"Female","25 - 45","African-American",0,7,1,0,7,"Aggravated Assault W/dead Weap",1,"Medium"
"17768",32,"Male","25 - 45","African-American",2,10,1,0,9,"Poss3,4 Methylenedioxymethcath",0,"High"
"17769",32,"Male","25 - 45","African-American",2,10,1,0,9,"Poss3,4 Methylenedioxymethcath",0,"High"
"17770",27,"Male","25 - 45","Caucasian",0,3,0,0,2,"Felony Batt(Great Bodily Harm)",1,"Low"
"17771",23,"Male","Less than 25","Other",0,4,0,0,0,"Deliver Cocaine",0,"Low"
"17772",29,"Male","25 - 45","African-American",0,9,0,0,10,"Felony Battery (Dom Strang)",1,"High"
"17773",29,"Male","25 - 45","African-American",0,9,0,0,10,"Felony Battery (Dom Strang)",1,"High"
"17774",33,"Male","25 - 45","Hispanic",0,6,0,1,11,"Tamper With Witness/Victim/CI",1,"Medium"
"17775",76,"Male","Greater than 45","Caucasian",0,1,0,0,1,"Aggrav Stalking After Injunctn",0,"Low"
"17776",76,"Male","Greater than 45","Caucasian",0,1,0,0,1,"Aggrav Stalking After Injunctn",0,"Low"
"17777",76,"Male","Greater than 45","Caucasian",0,1,0,0,1,"Aggrav Stalking After Injunctn",0,"Low"
"17778",22,"Male","Less than 25","African-American",0,6,0,0,1,"Robbery Sudd Snatch No Weapon",1,"Medium"
"17779",22,"Male","Less than 25","African-American",0,6,0,0,1,"Robbery Sudd Snatch No Weapon",1,"Medium"
"17780",22,"Male","Less than 25","African-American",0,6,0,0,1,"Robbery Sudd Snatch No Weapon",1,"Medium"
"17782",33,"Female","25 - 45","Hispanic",0,3,0,0,2,"arrest case no charge",0,"Low"
"17783",43,"Male","25 - 45","African-American",0,1,0,0,2,"arrest case no charge",0,"Low"
"17784",63,"Male","Greater than 45","African-American",0,1,0,0,4,"Felony Battery (Dom Strang)",0,"Low"
"17785",28,"Female","25 - 45","African-American",0,2,0,0,1,"Battery on Law Enforc Officer",0,"Low"
"17786",36,"Male","25 - 45","Caucasian",0,1,0,0,0,"Unauth Poss ID Card or DL",0,"Low"
"17787",22,"Male","Less than 25","African-American",0,9,0,0,2,"Grand Theft in the 3rd Degree",0,"High"
"17788",22,"Male","Less than 25","African-American",0,9,0,0,2,"Grand Theft in the 3rd Degree",0,"High"
"17789",43,"Male","25 - 45","Caucasian",0,8,0,0,9,"Poss Contr Subst W/o Prescript",0,"High"
"17790",32,"Male","25 - 45","Hispanic",0,3,0,0,1,"Grand Theft in the 3rd Degree",0,"Low"
"17791",24,"Male","Less than 25","African-American",0,6,0,0,0,"Resist Officer w/Violence",0,"Medium"
"17792",44,"Female","25 - 45","African-American",0,1,0,0,0,"Battery",0,"Low"
"17793",33,"Male","25 - 45","African-American",2,9,0,0,9,"Assault",1,"High"
"17794",33,"Male","25 - 45","African-American",2,9,0,0,9,"Assault",1,"High"
"17795",33,"Male","25 - 45","African-American",2,9,0,0,9,"Assault",1,"High"
"17796",33,"Male","25 - 45","African-American",2,9,0,0,9,"Assault",1,"High"
"17797",33,"Male","25 - 45","African-American",2,9,0,0,9,"Assault",1,"High"
"17798",33,"Male","25 - 45","African-American",2,9,0,0,9,"Assault",1,"High"
"17799",33,"Male","25 - 45","African-American",2,9,0,0,9,"Assault",1,"High"
"17800",53,"Male","Greater than 45","Other",0,1,0,0,0,"Driving Under The Influence",0,"Low"
"17801",46,"Male","Greater than 45","African-American",0,6,0,0,2,"arrest case no charge",0,"Medium"
"17802",31,"Male","25 - 45","Caucasian",0,8,0,0,9,"Battery",1,"High"
"17803",31,"Male","25 - 45","Caucasian",0,8,0,0,9,"Battery",1,"High"
"17804",31,"Male","25 - 45","Caucasian",0,8,0,0,9,"Battery",1,"High"
"17805",31,"Male","25 - 45","Caucasian",0,8,0,0,9,"Battery",1,"High"
"17806",19,"Male","Less than 25","African-American",0,10,0,0,0,"Possession Burglary Tools",0,"High"
"17807",49,"Male","Greater than 45","Caucasian",0,8,0,0,3,"Possession of Cocaine",1,"High"
"17808",49,"Male","Greater than 45","Caucasian",0,8,0,0,3,"Possession of Cocaine",1,"High"
"17809",49,"Male","Greater than 45","Caucasian",0,8,0,0,3,"Possession of Cocaine",1,"High"
"17810",49,"Male","Greater than 45","Caucasian",0,8,0,0,3,"Possession of Cocaine",1,"High"
"17811",24,"Male","Less than 25","African-American",0,3,0,3,0,"Poss Contr Subst W/o Prescript",1,"Low"
"17812",24,"Male","Less than 25","African-American",0,3,0,3,0,"Poss Contr Subst W/o Prescript",1,"Low"
"17813",57,"Male","Greater than 45","African-American",0,10,0,0,28,"Possession of Cocaine",1,"High"
"17814",36,"Male","25 - 45","African-American",1,10,2,0,14,"Possession of Cocaine",1,"High"
"17815",36,"Male","25 - 45","African-American",1,10,2,0,14,"Possession of Cocaine",1,"High"
"17816",36,"Male","25 - 45","African-American",1,10,2,0,14,"Possession of Cocaine",1,"High"
"17817",36,"Male","25 - 45","African-American",1,10,2,0,14,"Possession of Cocaine",1,"High"
"17818",36,"Male","25 - 45","African-American",1,10,2,0,14,"Possession of Cocaine",1,"High"
"17819",49,"Male","Greater than 45","African-American",0,10,0,0,3,"Felony Petit Theft",0,"High"
"17820",49,"Male","Greater than 45","African-American",0,10,0,0,3,"Felony Petit Theft",0,"High"
"17821",38,"Male","25 - 45","African-American",0,6,0,0,7,"arrest case no charge",0,"Medium"
"17822",38,"Male","25 - 45","African-American",0,6,0,0,7,"arrest case no charge",0,"Medium"
"17823",38,"Male","25 - 45","African-American",0,6,0,0,7,"arrest case no charge",0,"Medium"
"17824",43,"Male","25 - 45","African-American",0,7,1,0,23,"Deliver Cocaine 1000FT Park",0,"Medium"
"17825",43,"Male","25 - 45","African-American",0,7,1,0,23,"Deliver Cocaine 1000FT Park",0,"Medium"
"17826",43,"Male","25 - 45","African-American",0,5,0,0,17,"arrest case no charge",0,"Medium"
"17827",69,"Male","Greater than 45","Hispanic",0,1,0,0,0,"Trespass/Property/Other Structure",0,"Low"
"17828",42,"Male","25 - 45","African-American",0,7,0,0,0,"Possess Cannabis/20 Grams Or Less",0,"Medium"
"17829",32,"Male","25 - 45","Caucasian",0,10,0,0,4,"Deliver 3,4 Methylenediox",1,"High"
"17830",32,"Male","25 - 45","Caucasian",0,10,0,0,4,"Deliver 3,4 Methylenediox",1,"High"
"17831",32,"Male","25 - 45","Caucasian",0,10,0,0,4,"Deliver 3,4 Methylenediox",1,"High"
"17832",26,"Male","25 - 45","Caucasian",0,4,0,0,1,"arrest case no charge",0,"Low"
"17833",74,"Male","Greater than 45","Caucasian",0,1,0,0,0,"Lve/Scen/Acc/Veh/Prop/Damage",0,"Low"
"17834",20,"Male","Less than 25","African-American",1,10,0,0,1,"Possession of Cannabis",0,"High"
"17835",26,"Male","25 - 45","Hispanic",0,1,0,0,0,"Resist Officer w/Violence",0,"Low"
"17836",24,"Male","Less than 25","African-American",0,6,0,1,3,"Possession Burglary Tools",1,"Medium"
"17837",24,"Male","Less than 25","African-American",0,6,0,1,3,"Possession Burglary Tools",1,"Medium"
"17838",24,"Female","Less than 25","Hispanic",0,3,0,0,1,"Battery",0,"Low"
"17839",55,"Female","Greater than 45","Caucasian",0,1,0,0,0,"DUI Level 0.15 Or Minor In Veh",0,"Low"
"17840",37,"Female","25 - 45","Caucasian",0,5,0,0,2,"Deliver Oxycodone",0,"Medium"
"17841",37,"Female","25 - 45","Caucasian",0,5,0,0,2,"Deliver Oxycodone",0,"Medium"
"17842",28,"Female","25 - 45","Other",0,7,0,0,1,"arrest case no charge",0,"Medium"
"17843",28,"Female","25 - 45","Other",0,7,0,0,1,"arrest case no charge",0,"Medium"
"17846",22,"Male","Less than 25","Other",0,3,0,1,0,"Grand Theft in the 3rd Degree",0,"Low"
"17847",33,"Male","25 - 45","African-American",0,4,0,0,2,"Driving License Suspended",0,"Low"
"17848",33,"Male","25 - 45","African-American",0,4,0,0,2,"Driving License Suspended",0,"Low"
"17849",22,"Male","Less than 25","African-American",0,6,0,0,1,"Battery",1,"Medium"
"17850",50,"Male","Greater than 45","Caucasian",0,2,0,0,4,"Disorderly Intoxication",0,"Low"
"17851",36,"Female","25 - 45","Other",0,1,0,0,0,"Aggravated Assault W/Dead Weap",0,"Low"
"17852",28,"Female","25 - 45","Caucasian",0,6,0,0,7,"arrest case no charge",1,"Medium"
"17853",28,"Female","25 - 45","Caucasian",0,6,0,0,7,"arrest case no charge",1,"Medium"
"17854",28,"Female","25 - 45","Caucasian",0,6,0,0,7,"arrest case no charge",1,"Medium"
"17855",28,"Female","25 - 45","Caucasian",0,6,0,0,7,"arrest case no charge",1,"Medium"
"17856",28,"Female","25 - 45","Caucasian",0,6,0,0,7,"arrest case no charge",1,"Medium"
"17858",41,"Male","25 - 45","African-American",0,4,0,0,1,"Possess/Use Weapon 1 Deg Felon",0,"Low"
"17859",25,"Male","25 - 45","Hispanic",0,2,0,1,0,"Driving Under The Influence",0,"Low"
"17860",58,"Female","Greater than 45","Caucasian",0,1,0,0,0,"Viol Injunct Domestic Violence",0,"Low"
"17861",35,"Female","25 - 45","African-American",0,7,0,1,5,"Aggrav Battery w/Deadly Weapon",1,"Medium"
"17862",33,"Male","25 - 45","African-American",0,1,0,0,0,"Failure To Return Hired Vehicle",1,"Low"
"17863",36,"Female","25 - 45","African-American",0,2,0,0,1,"Battery",0,"Low"
"17865",51,"Male","Greater than 45","Caucasian",0,3,0,0,13,"Felony Battery w/Prior Convict",0,"Low"
"17866",51,"Male","Greater than 45","Caucasian",0,3,0,0,13,"Felony Battery w/Prior Convict",0,"Low"
"17867",28,"Male","25 - 45","African-American",0,2,0,0,2,"arrest case no charge",1,"Low"
"17868",27,"Female","25 - 45","African-American",0,5,0,0,6,"Battery",0,"Medium"
"17869",63,"Male","Greater than 45","African-American",0,1,0,0,1,"arrest case no charge",0,"Low"
"17870",24,"Male","Less than 25","African-American",0,6,0,0,11,"arrest case no charge",1,"Medium"
"17871",24,"Male","Less than 25","African-American",0,6,0,0,11,"arrest case no charge",1,"Medium"
"17872",24,"Male","Less than 25","African-American",0,6,0,0,11,"arrest case no charge",1,"Medium"
"17873",69,"Female","Greater than 45","Caucasian",0,3,0,0,5,"",0,"Low"
"17874",69,"Female","Greater than 45","Caucasian",0,3,0,0,5,"",0,"Low"
"17875",69,"Female","Greater than 45","Caucasian",0,3,0,0,5,"",0,"Low"
"17876",33,"Male","25 - 45","Hispanic",0,3,0,0,0,"Battery on Law Enforc Officer",0,"Low"
"17877",33,"Male","25 - 45","Hispanic",0,3,0,0,0,"Battery on Law Enforc Officer",0,"Low"
"17878",33,"Male","25 - 45","African-American",0,6,0,0,14,"Petit Theft",0,"Medium"
"17879",35,"Male","25 - 45","Hispanic",0,1,0,0,2,"arrest case no charge",0,"Low"
"17881",33,"Male","25 - 45","African-American",0,6,0,0,0,"Uttering Forged Bills",0,"Medium"
"17882",41,"Male","25 - 45","African-American",1,6,0,0,18,"arrest case no charge",1,"Medium"
"17883",41,"Male","25 - 45","African-American",1,6,0,0,18,"arrest case no charge",1,"Medium"
"17884",39,"Male","25 - 45","African-American",0,9,2,0,18,"Possession of Cocaine",0,"High"
"17885",30,"Male","25 - 45","African-American",0,6,0,0,4,"Poss Pyrrolidinovalerophenone",0,"Medium"
"17886",30,"Male","25 - 45","African-American",0,6,0,0,4,"Poss Pyrrolidinovalerophenone",0,"Medium"
"17887",30,"Male","25 - 45","African-American",0,6,0,0,4,"Poss Pyrrolidinovalerophenone",0,"Medium"
"17888",30,"Male","25 - 45","African-American",0,6,0,0,4,"Poss Pyrrolidinovalerophenone",0,"Medium"
"17889",31,"Female","25 - 45","African-American",0,6,0,0,7,"Battery",0,"Medium"
"17890",31,"Female","25 - 45","African-American",0,6,0,0,7,"Battery",0,"Medium"
"17891",44,"Male","25 - 45","Other",0,1,0,0,0,"Aggravated Assault W/Dead Weap",0,"Low"
"17892",44,"Male","25 - 45","Caucasian",0,1,0,0,1,"Battery",0,"Low"
"17893",29,"Female","25 - 45","African-American",0,2,0,0,0,"Robbery / No Weapon",0,"Low"
"17894",52,"Female","Greater than 45","Caucasian",0,3,0,0,0,"Battery",0,"Low"
"17896",44,"Female","25 - 45","Caucasian",0,4,0,0,4,"arrest case no charge",0,"Low"
"17897",44,"Female","25 - 45","Caucasian",0,4,0,0,4,"arrest case no charge",0,"Low"
"17898",23,"Male","Less than 25","African-American",0,10,0,0,1,"Possession of Cocaine",1,"High"
"17899",22,"Female","Less than 25","Hispanic",0,4,0,0,0,"Battery",0,"Low"
"17904",26,"Male","25 - 45","Caucasian",0,4,0,0,0,"Tampering With Physical Evidence",0,"Low"
"17905",24,"Male","Less than 25","African-American",0,6,0,0,0,"Viol Injunct Domestic Violence",1,"Medium"
"17906",45,"Male","Greater than 45","African-American",0,2,0,0,4,"Driving Under The Influence",0,"Low"
"17907",45,"Male","Greater than 45","African-American",0,2,0,0,4,"Driving Under The Influence",0,"Low"
"17908",45,"Male","Greater than 45","African-American",0,2,0,0,4,"Driving Under The Influence",0,"Low"
"17909",52,"Male","Greater than 45","Caucasian",0,2,0,0,3,"arrest case no charge",0,"Low"
"17910",22,"Male","Less than 25","Hispanic",0,2,0,0,0,"Grand Theft in the 3rd Degree",1,"Low"
"17911",22,"Male","Less than 25","Hispanic",0,2,0,0,0,"Grand Theft in the 3rd Degree",1,"Low"
"17912",22,"Male","Less than 25","Hispanic",0,2,0,0,0,"Grand Theft in the 3rd Degree",1,"Low"
"17913",22,"Male","Less than 25","Hispanic",0,2,0,0,0,"Grand Theft in the 3rd Degree",1,"Low"
"17914",24,"Male","Less than 25","African-American",0,4,0,0,4,"Burglary Unoccupied Dwelling",1,"Low"
"17915",24,"Male","Less than 25","African-American",0,4,0,0,4,"Burglary Unoccupied Dwelling",1,"Low"
"17916",24,"Male","Less than 25","African-American",0,4,0,0,4,"Burglary Unoccupied Dwelling",1,"Low"
"17917",24,"Male","Less than 25","African-American",0,4,0,0,4,"Burglary Unoccupied Dwelling",1,"Low"
"17918",26,"Female","25 - 45","Hispanic",0,4,0,0,1,"DUI - Enhanced",0,"Low"
"17919",47,"Male","Greater than 45","African-American",0,1,0,0,0,"Battery",0,"Low"
"17920",20,"Male","Less than 25","African-American",1,10,0,0,2,"Felony Batt(Great Bodily Harm)",1,"High"
"17921",26,"Male","25 - 45","African-American",0,4,0,0,0,"Uttering Forged Bills",0,"Low"
"17922",36,"Male","25 - 45","African-American",0,7,0,0,9,"Possession of Cocaine",1,"Medium"
"17923",36,"Male","25 - 45","African-American",0,7,0,0,9,"Possession of Cocaine",1,"Medium"
"17924",36,"Male","25 - 45","African-American",0,7,0,0,9,"Possession of Cocaine",1,"Medium"
"17925",36,"Male","25 - 45","African-American",0,7,0,0,9,"Possession of Cocaine",1,"Medium"
"17926",36,"Male","25 - 45","African-American",0,7,0,0,9,"Possession of Cocaine",1,"Medium"
"17927",62,"Male","Greater than 45","Caucasian",0,7,0,0,2,"Battery",0,"Medium"
"17928",33,"Male","25 - 45","Caucasian",0,3,0,0,2,"DUI Property Damage/Injury",1,"Low"
"17929",52,"Male","Greater than 45","Caucasian",0,1,0,0,1,"Battery",0,"Low"
"17930",51,"Male","Greater than 45","Caucasian",0,1,0,0,0,"arrest case no charge",0,"Low"
"17931",22,"Male","Less than 25","African-American",0,2,0,0,0,"Burglary Unoccupied Dwelling",0,"Low"
"17932",27,"Male","25 - 45","African-American",0,10,0,0,0,"Grand Theft in the 3rd Degree",0,"High"
"17933",27,"Male","25 - 45","African-American",0,10,0,0,0,"Grand Theft in the 3rd Degree",0,"High"
"17934",20,"Male","Less than 25","Caucasian",0,8,0,3,1,"Burglary Conveyance Unoccup",1,"High"
"17935",20,"Male","Less than 25","Caucasian",0,8,0,3,1,"Burglary Conveyance Unoccup",1,"High"
"17936",20,"Male","Less than 25","Caucasian",0,8,0,3,1,"Burglary Conveyance Unoccup",1,"High"
"17937",20,"Male","Less than 25","Caucasian",0,8,0,3,1,"Burglary Conveyance Unoccup",1,"High"
"17938",20,"Male","Less than 25","Caucasian",0,8,0,3,1,"Burglary Conveyance Unoccup",1,"High"
"17939",47,"Male","Greater than 45","African-American",0,1,0,0,7,"Agg Battery Grt/Bod/Harm",1,"Low"
"17940",65,"Male","Greater than 45","Hispanic",0,1,0,0,0,"DUI Level 0.15 Or Minor In Veh",0,"Low"
"17941",41,"Male","25 - 45","Hispanic",0,4,0,0,5,"arrest case no charge",0,"Low"
"17942",41,"Male","25 - 45","Hispanic",0,4,0,0,5,"arrest case no charge",0,"Low"
"17943",21,"Male","Less than 25","African-American",0,4,0,0,1,"Trespass Struct/Conveyance",0,"Low"
"17944",38,"Male","25 - 45","Caucasian",0,1,0,0,1,"Reckless Driving",1,"Low"
"17945",38,"Male","25 - 45","Caucasian",0,1,0,0,1,"Reckless Driving",1,"Low"
"17946",67,"Male","Greater than 45","Caucasian",0,3,0,0,1,"Grand Theft in the 3rd Degree",0,"Low"
"17947",44,"Male","25 - 45","Caucasian",0,1,0,0,0,"Battery",0,"Low"
"17948",47,"Male","Greater than 45","African-American",0,1,0,0,1,"Battery on Law Enforc Officer",1,"Low"
"17949",47,"Male","Greater than 45","African-American",0,1,0,0,1,"Battery on Law Enforc Officer",1,"Low"
"17950",29,"Male","25 - 45","African-American",0,2,0,0,2,"Retail Theft $300 1st Offense",0,"Low"
"17951",66,"Male","Greater than 45","Caucasian",0,1,0,0,0,"Battery",0,"Low"
"17952",39,"Male","25 - 45","Caucasian",0,2,0,0,0,"Grand Theft (Motor Vehicle)",0,"Low"
"17953",26,"Female","25 - 45","Caucasian",0,2,0,0,0,"Neglect Child / No Bodily Harm",0,"Low"
"17954",49,"Female","Greater than 45","Caucasian",0,3,0,0,2,"Viol Injunct Domestic Violence",0,"Low"
"17955",45,"Female","Greater than 45","African-American",0,7,0,0,9,"Battery",1,"Medium"
"17956",45,"Female","Greater than 45","African-American",0,7,0,0,9,"Battery",1,"Medium"
"17957",22,"Male","Less than 25","Asian",0,2,0,0,1,"DUI Level 0.15 Or Minor In Veh",0,"Low"
"17958",31,"Male","25 - 45","African-American",0,4,0,0,4,"Battery",0,"Low"
"17960",33,"Male","25 - 45","African-American",0,8,0,0,4,"Aggravated Assault W/Dead Weap",0,"High"
"17961",33,"Male","25 - 45","African-American",0,8,0,0,4,"Aggravated Assault W/Dead Weap",0,"High"
"17962",33,"Male","25 - 45","African-American",0,8,0,0,4,"Aggravated Assault W/Dead Weap",0,"High"
"17963",25,"Male","25 - 45","African-American",0,3,0,0,1,"arrest case no charge",0,"Low"
"17964",25,"Male","25 - 45","African-American",0,3,0,0,1,"arrest case no charge",0,"Low"
"17965",46,"Female","Greater than 45","Caucasian",0,7,0,0,7,"Tampering With Physical Evidence",1,"Medium"
"17966",46,"Female","Greater than 45","Caucasian",0,7,0,0,7,"Tampering With Physical Evidence",1,"Medium"
"17967",29,"Male","25 - 45","African-American",0,6,0,0,15,"Driving While License Revoked",1,"Medium"
"17968",29,"Male","25 - 45","African-American",0,6,0,0,15,"Driving While License Revoked",1,"Medium"
"17969",28,"Male","25 - 45","African-American",0,5,0,0,2,"Possess Cannabis/20 Grams Or Less",1,"Medium"
"17970",28,"Male","25 - 45","African-American",0,5,0,0,2,"Possess Cannabis/20 Grams Or Less",1,"Medium"
"17971",49,"Male","Greater than 45","African-American",0,1,0,0,0,"Traff In Cocaine <400g>150 Kil",0,"Low"
"17972",49,"Male","Greater than 45","African-American",0,1,0,0,0,"Traff In Cocaine <400g>150 Kil",0,"Low"
"17973",31,"Male","25 - 45","Caucasian",2,9,0,3,4,"Deliver Cocaine",0,"High"
"17975",22,"Female","Less than 25","African-American",0,4,0,0,0,"Grand Theft in the 3rd Degree",1,"Low"
"17976",22,"Female","Less than 25","African-American",0,4,0,0,0,"Grand Theft in the 3rd Degree",1,"Low"
"17977",22,"Male","Less than 25","Caucasian",0,3,0,0,1,"Stalking (Aggravated)",0,"Low"
"17978",20,"Male","Less than 25","African-American",1,5,0,1,1,"arrest case no charge",1,"Medium"
"17979",20,"Male","Less than 25","African-American",1,5,0,1,1,"arrest case no charge",1,"Medium"
"17980",20,"Male","Less than 25","African-American",1,5,0,1,1,"arrest case no charge",1,"Medium"
"17981",20,"Male","Less than 25","African-American",1,5,0,1,1,"arrest case no charge",1,"Medium"
"17982",34,"Male","25 - 45","African-American",0,9,0,0,0,"Possession of Cocaine",0,"High"
"17983",34,"Male","25 - 45","African-American",0,9,0,0,0,"Possession of Cocaine",0,"High"
"17984",34,"Male","25 - 45","Caucasian",0,1,0,0,5,"arrest case no charge",0,"Low"
"17986",34,"Male","25 - 45","Caucasian",0,5,0,0,13,"Burglary Structure Unoccup",0,"Medium"
"17987",22,"Male","Less than 25","African-American",0,4,1,0,8,"Burglary Unoccupied Dwelling",1,"Low"
"17988",22,"Male","Less than 25","African-American",0,4,1,0,8,"Burglary Unoccupied Dwelling",1,"Low"
"17989",25,"Male","25 - 45","Caucasian",0,9,0,0,3,"Driving License Suspended",1,"High"
"17990",25,"Male","25 - 45","Caucasian",0,9,0,0,3,"Driving License Suspended",1,"High"
"17991",25,"Male","25 - 45","Caucasian",0,9,0,0,3,"Driving License Suspended",1,"High"
"17992",27,"Male","25 - 45","Caucasian",0,5,2,1,13,"arrest case no charge",1,"Medium"
"17993",27,"Male","25 - 45","Caucasian",0,5,2,1,13,"arrest case no charge",1,"Medium"
"17994",35,"Male","25 - 45","African-American",0,1,0,0,0,"Felony Driving While Lic Suspd",0,"Low"
"17995",34,"Male","25 - 45","African-American",0,6,0,0,1,"arrest case no charge",0,"Medium"
"17996",34,"Male","25 - 45","Caucasian",0,5,0,0,1,"Possession of Cocaine",0,"Medium"
"17997",34,"Male","25 - 45","Caucasian",0,5,0,0,1,"Possession of Cocaine",0,"Medium"
"17998",50,"Male","Greater than 45","African-American",0,10,0,0,17,"arrest case no charge",0,"High"
"17999",50,"Male","Greater than 45","African-American",0,10,0,0,17,"arrest case no charge",0,"High"
"18000",27,"Male","25 - 45","African-American",0,5,0,0,4,"arrest case no charge",0,"Medium"
"18001",54,"Male","Greater than 45","African-American",0,4,0,0,10,"Possession of Cocaine",1,"Low"
"18002",54,"Male","Greater than 45","African-American",0,4,0,0,10,"Possession of Cocaine",1,"Low"
"18003",28,"Male","25 - 45","African-American",0,1,0,0,0,"Battery",0,"Low"
"18004",22,"Male","Less than 25","Caucasian",0,6,0,0,3,"arrest case no charge",0,"Medium"
"18005",22,"Male","Less than 25","Caucasian",0,6,0,0,3,"arrest case no charge",0,"Medium"
"18006",51,"Male","Greater than 45","Other",0,1,0,0,0,"Possession Of Methamphetamine",1,"Low"
"18007",51,"Male","Greater than 45","Other",0,1,0,0,0,"Possession Of Methamphetamine",1,"Low"
"18008",36,"Female","25 - 45","Caucasian",0,3,0,0,5,"arrest case no charge",1,"Low"
"18009",36,"Female","25 - 45","Caucasian",0,3,0,0,5,"arrest case no charge",1,"Low"
"18010",20,"Male","Less than 25","Asian",0,10,1,0,2,"Grand Theft in the 3rd Degree",1,"High"
"18011",29,"Male","25 - 45","Caucasian",0,1,0,0,2,"arrest case no charge",0,"Low"
"18012",30,"Male","25 - 45","African-American",1,5,0,2,8,"Possession of Cocaine",1,"Medium"
"18013",30,"Male","25 - 45","African-American",1,5,0,2,8,"Possession of Cocaine",1,"Medium"
"18014",20,"Male","Less than 25","Caucasian",0,4,0,0,1,"Possession Child Pornography",0,"Low"
"18015",44,"Male","25 - 45","Hispanic",0,1,0,0,0,"Battery",1,"Low"
"18016",23,"Female","Less than 25","African-American",0,4,0,0,1,"Burglary Conveyance Unoccup",1,"Low"
"18022",53,"Male","Greater than 45","African-American",0,3,0,0,13,"Possession of Cocaine",0,"Low"
"18023",40,"Male","25 - 45","Caucasian",0,1,0,0,0,"Felony Battery (Dom Strang)",0,"Low"
"18024",65,"Male","Greater than 45","Hispanic",0,1,0,0,2,"Criminal Mischief>$200<$1000",1,"Low"
"18025",22,"Female","Less than 25","African-American",0,6,0,0,1,"Burglary Unoccupied Dwelling",0,"Medium"
"18026",22,"Female","Less than 25","African-American",0,6,0,0,1,"Burglary Unoccupied Dwelling",0,"Medium"
"18027",22,"Female","Less than 25","African-American",0,6,0,0,1,"Burglary Unoccupied Dwelling",0,"Medium"
"18029",27,"Female","25 - 45","Caucasian",0,8,0,0,0,"Battery",1,"High"
"18030",23,"Male","Less than 25","Hispanic",0,4,0,0,1,"Susp Drivers Lic 1st Offense",0,"Low"
"18031",26,"Male","25 - 45","African-American",0,5,0,0,5,"Attempted Aggravated Battery",0,"Medium"
"18032",26,"Male","25 - 45","African-American",0,5,0,0,5,"Attempted Aggravated Battery",0,"Medium"
"18033",26,"Male","25 - 45","African-American",0,5,0,0,5,"Attempted Aggravated Battery",0,"Medium"
"18034",41,"Female","25 - 45","Caucasian",0,1,0,0,2,"Possession of Cocaine",0,"Low"
"18035",23,"Male","Less than 25","Hispanic",0,5,0,0,2,"Burglary Conveyance Armed",0,"Medium"
"18036",25,"Male","25 - 45","African-American",0,6,0,0,3,"Driving While License Revoked",1,"Medium"
"18037",25,"Male","25 - 45","African-American",0,6,0,0,3,"Driving While License Revoked",1,"Medium"
"18038",25,"Male","25 - 45","African-American",0,6,0,0,3,"Driving While License Revoked",1,"Medium"
"18039",47,"Male","Greater than 45","African-American",0,6,0,0,14,"Battery",0,"Medium"
"18040",27,"Female","25 - 45","African-American",0,6,0,1,3,"Grand Theft in the 3rd Degree",1,"Medium"
"18041",27,"Female","25 - 45","African-American",0,6,0,1,3,"Grand Theft in the 3rd Degree",1,"Medium"
"18042",38,"Male","25 - 45","African-American",2,9,3,0,16,"Battery",1,"High"
"18043",38,"Male","25 - 45","African-American",2,9,3,0,16,"Battery",1,"High"
"18044",38,"Male","25 - 45","African-American",2,9,3,0,16,"Battery",1,"High"
"18045",59,"Male","Greater than 45","Caucasian",0,1,0,0,1,"Battery",0,"Low"
"18046",27,"Male","25 - 45","African-American",0,1,0,0,0,"Battery",1,"Low"
"18047",27,"Male","25 - 45","African-American",0,1,0,0,0,"Battery",1,"Low"
"18048",20,"Male","Less than 25","African-American",1,6,0,0,1,"arrest case no charge",0,"Medium"
"18049",20,"Male","Less than 25","African-American",1,6,0,0,1,"arrest case no charge",0,"Medium"
"18050",24,"Male","Less than 25","Hispanic",0,3,0,0,0,"Battery",0,"Low"
"18051",30,"Male","25 - 45","Caucasian",0,8,0,0,4,"Possession Of Heroin",1,"High"
"18052",30,"Male","25 - 45","Caucasian",0,8,0,0,4,"Possession Of Heroin",1,"High"
"18053",30,"Male","25 - 45","Caucasian",0,8,0,0,4,"Possession Of Heroin",1,"High"
"18054",30,"Male","25 - 45","Caucasian",0,8,0,0,4,"Possession Of Heroin",1,"High"
